"NAN_ART_ID","WG_2_ID","WG_2_TXT","WG_3_ID","WG_3_TXT","WG_4_ID","WG_4_TXT"
108000091,123,TK-FERTIGGERICHTE/TK-O+G        ,1233,TK-KARTOFFELPRODUKTE            ,12332,TK-KROKETTEN/K-KNOEDEL/-PUFFER  
107780891,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1146,FRISCHE TEIGWAREN/PIZZEN/BAGUE  ,11464,VEGANE ARTIKEL GEKÜHLT - SB     
101003739,145,BIER                            ,1454,SPEZIALBIER MEHRWEG             ,14549,SAISONBIER(OKT.WEIHN.OSTERN)MW  
108335131,111,KAESE - SB -                    ,1111,NATURKAESE - SB -               ,11111,NATURKAESE SCHEIBEN - SB -      
108673179,142,WEIN                            ,1429,WEIN ALKOHOLFREI                ,14291,WEIN ALKOHOLFREI                
107829371,153,WASCHMITTEL                     ,1533,WEICHSPUELER/WÄSCHEPARFUM       ,15331,WEICHSPUELER                    
108627675,113,BROT UND KUCHEN SB              ,1137,KUCHEN SB                       ,11375,HALTBARE KUCHEN/TEILCHEN SB     
108328091,151,TEE UND KAKAO                   ,1511,SCHWARZER TEE/GRÜNER TEE        ,15113,SCHWARZER TEE BEUTEL            
102544507,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1147,FLEISCH/CONVENIENCE/SAUCEN GEK. ,11472,FERTIGTEIG GEKUEHLT             
100071419,108,FLEISCH CONV./WURST/SCHINK/BED  ,1086,ROHER SCHINKEN - BED. -         ,10862,ROHER SCHINKEN - PP             
100117019,111,KAESE - SB -                    ,1117,KAESESPEZIALITAETEN - SB -      ,11171,KÄSE FÜR WARME VERWENDUNG       
100937947,129,BABY                            ,1298,BABYPFLEGE U. BEDARF            ,12981,BABYPFLEGE                      
101461947,158,KOERPERPFLEGEMITTEL             ,1581,HAUT- U. GESICHTSPFLEGE         ,15812,KOERPERPFLEGE                   
103116379,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1322,ESSIG UND ESSIGESSENZ           ,13222,BALSAMICO ESSIGE                
107396635,145,BIER                            ,1451,PILS                            ,14511,PILS FLASCHE MEHRWEG            
100336987,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1474,"SONST. OBSTSAEFTE, NEKTARE ETC  ",14743,SONSTIGE OBSTSAEFTE PACKUNG     
107289627,142,WEIN                            ,1421,WEISSWEIN DEUTSCHLAND TEIL 1    ,14216,WEISSWEIN PFALZ                 
107777243,139,ZUCKERWAREN                     ,1392,KAUGUMMI                        ,13921,KAUGUMMI EINZELN                
108301915,127,NAEHRMITTEL                     ,1278,CEREALIEN                       ,12781,CORNFLAKES                      
105562651,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1474,"SONST. OBSTSAEFTE, NEKTARE ETC  ",14741,SONSTIGE OBSTSAEFTE FL. MEHRWE  
105540283,131,SUPPEN U. FERTIGGERICHTE        ,1312,SUPPEN UND FERTIGGERICHTE       ,13122,SUPPEN UND EINTÖPFE 427-850ML   
105376955,121,MILCH UND MOLKEREIPRODUKTE      ,1212,SAUERMILCH                      ,12121,BUTTERMILCH/DICKMILCH           
108401019,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1333,"KETCHUP,FERTIGSAUCEN            ",13331,GRILLSAUCEN UND DIPS GLAS       
103158907,151,TEE UND KAKAO                   ,1513,KRAEUTER-/FRUECHTE-TEE E-MWST.  ,15131,KRAEUTER-/FRUECHTE-TEE BEUTEL   
101043451,117,GEMUESE/KARTOFFELN              ,1174,BLATTSALATE                     ,11746,RUCOLA                          
107265275,107,FISCH U. MEERESFRUECHTE - BED.  ,1079,MSC/ASC/BIO FISCH               ,10791,MSC FRISCHFISCH GEK. BED.       
108745403,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1302,"NAHRUNGSERGÄNZUNG,MEDPROD.E-MWST",13021,VITAMINE/MINERALSTOFFE E-MWST   
100901435,150,KAFFEE                          ,1506,PADS HEIßGETRÄNKE               ,15061,PADSYSTEM (INKL. TEE U. KAKAO)  
107079963,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13812,SCHOKOLADE UEBER 100 G          
107294062,145,BIER                            ,1453,WEIZENBIER                      ,14531,WEISSBIER FLASCHE MEHRWEG       
108381262,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13811,SCHOKOLADE BIS 100 G            
108254843,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1141,FERTIGSAL./DRESSING/FEINK. -BE  ,11415,ANTIPASTI BED                   
103343355,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11425,FEINKOST BROTAUFSTRICH          
108316955,164,SAISONART/SAMMELGRUPP./CAFETER  ,1645,WEIHNACHTEN-SCHOKOLADE E-MWST.  ,16456,WEIHN.-SPEZIALITÄTEN            
107849979,116,OBST                            ,1167,TROCKENFRUECHTE/NUESSE/KOERNER  ,11672,NUSS/FRUCHT MISCHUNG (IND.VERP.)
102605563,136,OBST- U. GEMUESEKONSERVEN       ,1361,OBSTKONSERVEN GLAS/PACKUNG      ,13611,OBSTKONSERVEN GLAS/PACKUNG      
101414427,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10844,ROH/DAUERWURST N. KÜHLBED. - PP 
108050011,122,"TK-FLEISCH,-FISCH,-SPEZIALITAE  ",1226,TK-FISCHPRODUKTE/MEERESFRUECHT  ,12265,TK-MEERESFRUECHTE               
102241019,158,KOERPERPFLEGEMITTEL             ,1581,HAUT- U. GESICHTSPFLEGE         ,15814,GESICHTS- U. AUGENPFLEGE        
102237531,108,FLEISCH CONV./WURST/SCHINK/BED  ,1087,FLEISCH CONVENIENCE - BED. -    ,10872,FLEISCH CONV. - SCHNELLE BEDIE  
107729851,112,BACKWAREN BED. / BAKE OFF       ,1125,SNACKS/FRISCHKUCHEN BAKE OFF    ,11252,SNACKS SÜß BAKE OFF             
101281083,175,HAUSHALTSWAREN                  ,1754,"HAUSHALTSTUECH,SCHWAEMME,HANDS  ",17541,PUTZ-/BOHNER- U. STAUBTUECHER   
108699662,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11421,FERTIGSALATE (+DESSERT) - SB -  
100963387,122,"TK-FLEISCH,-FISCH,-SPEZIALITAE  ",1224,TK-GAENSE                       ,12243,TK-GAENSEKLEIN U.-TEILE/CONVEN  
107915579,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1776,GRUSSKARTE/GESCHENKPAP/ZIERBAN  ,17762,"GESCHENKPAP., PACKPAPIER, KORDEL"
107835195,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1341,FRUCHTBROTAUFSTRICHE            ,13411,KONFITUEREN/MARMELADEN/GELEES   
108050523,113,BROT UND KUCHEN SB              ,1136,KNÄCKE/ZWIEBACK/REIS-/MAISWAFFEL,11361,KNÄCKEBROT                      
103145947,112,BACKWAREN BED. / BAKE OFF       ,1125,SNACKS/FRISCHKUCHEN BAKE OFF    ,11252,SNACKS SÜß BAKE OFF             
107712846,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
108014171,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13252,GEWÜRZE MONO STREUER            
107891163,121,MILCH UND MOLKEREIPRODUKTE      ,1219,DESSERTS                        ,12195,MOLKEREIPRODUKTE MIT ALKOHOL    
107837659,123,TK-FERTIGGERICHTE/TK-O+G        ,1234,TK-GEMUESE                      ,12346,TK-KRAEUTER UND GEWUERZE        
103419355,148,SEKT U. SCHAUMWEIN              ,1481,SEKT U. SCHAUMWEIN              ,14819,WEINHALTIGE HEISSGETRÄNKE       
108574094,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1471,"ORANGENSAEFTE,NEKTARE ETC.      ",14712,ORANGENSAEFTE FL.EW GLAS/PET    
108381083,175,HAUSHALTSWAREN                  ,1752,KUNSTSTOFFARTIKEL               ,17522,KUNSTSTOFFARTIKEL KLEIN/TISCH   
107245307,110,KAESE - BED. -                  ,1109,SAMMELGRUPPE KAESE -BED.-       ,11091,KAESE -BED.-SAMMELGRUPPE        
102172078,137,SALZGEBÄCK/KNABBERKERNE         ,1371,CHIPS/EXTRUDER                  ,13716,EXTRUDER                        
103212539,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14644,"LIMONADEN,PACKUNG/PET EW        "
103015611,123,TK-FERTIGGERICHTE/TK-O+G        ,1231,TK-FERTIGGERICHTE               ,12313,TK-FERTIGGERICHTE SCHALEN       
102848839,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1325,GEWUERZE TROCKEN                ,13251,GEWÜRZE MONO BEUTEL/NACHFÜLLER  
107157703,142,WEIN                            ,1423,WEISSWEIN AUSLAND EUROPA        ,14234,WEISSWEIN SPANIEN/PORTUGAL      
108258087,116,OBST                            ,1161,ZITRUSFRUECHTE                  ,11612,"CLEMENTINEN, MANDARINEN         "
100889159,127,NAEHRMITTEL                     ,1277,"HAFERFLOCKEN, MÜSLI,RIEGEL      ",12771,KNUSPER MÜSLI                   
102903079,137,SALZGEBÄCK/KNABBERKERNE         ,1371,CHIPS/EXTRUDER                  ,13716,EXTRUDER                        
108674247,153,WASCHMITTEL                     ,1533,WEICHSPUELER/WÄSCHEPARFUM       ,15331,WEICHSPUELER                    
108475463,121,MILCH UND MOLKEREIPRODUKTE      ,1213,MILCHGETRÄNKE E-MWST            ,12133,"H-KAKAO,MISCH,SONST.GETR.E-MWS  "
103099175,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1652,FOOD KATZE INKL. STREU          ,16523,SCHALE KATZE                    
107788871,112,BACKWAREN BED. / BAKE OFF       ,1125,SNACKS/FRISCHKUCHEN BAKE OFF    ,11251,SNACKS HERZHAFT BAKEOFF         
102048679,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1335,FEINKOST NICHT GEKUEHLT V-MWST  ,13356,CURRY-/CHILI-/ASIA-PASTE        
103456839,139,ZUCKERWAREN                     ,1391,BONBONS                         ,13911,FRUCHTBONBONS                   
103668640,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1446,SPIRITUOSEN SPEZIALITÄTEN       ,14462,PREMIX GETRÄNKE                 
108509031,106,HÄHNCHENFLEISCH                 ,1062,HÄHNCHENFLEISCH SB              ,10621,HÄHNCHENFLEISCH SB              
102953543,161,"HYGIENE, VERBANDSSTOFFE         ",1617,HYGIENE                         ,16171,TAMPONS                         
101119331,121,MILCH UND MOLKEREIPRODUKTE      ,1217,SAHNE / SCHMAND U. CREME        ,12172,SAURE SAHNE / SCHMAND           
108014179,115,CONVENIENCE                     ,1159,SOFORTV. OBST/GEMÜSE U. DESSERT ,11595,SOFORTV. GEMÜSE CONV.           
108327523,137,SALZGEBÄCK/KNABBERKERNE         ,1371,CHIPS/EXTRUDER                  ,13716,EXTRUDER                        
108880867,121,MILCH UND MOLKEREIPRODUKTE      ,1217,SAHNE / SCHMAND U. CREME        ,12178,MILCHALTERN. H-PRODUKTE         
107738755,117,GEMUESE/KARTOFFELN              ,1174,BLATTSALATE                     ,11745,FELDSALAT                       
101128259,126,"MEHL,ZUCKER UND EINMACHPRODUKT  ",1261,MEHL                            ,12612,DINKEL- ROGGEN- SPEZIALMEHL     
106038883,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1443,WHISKY                          ,14431,WHISKY                          
107193923,115,CONVENIENCE                     ,1159,SOFORTV. OBST/GEMÜSE U. DESSERT ,11595,SOFORTV. GEMÜSE CONV.           
107716131,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
108873699,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
101334883,127,NAEHRMITTEL                     ,1271,KARTOFFELTROCKENPRODUKTE        ,12711,KNOEDEL                         
107828035,153,WASCHMITTEL                     ,1533,WEICHSPUELER/WÄSCHEPARFUM       ,15331,WEICHSPUELER                    
102372451,121,MILCH UND MOLKEREIPRODUKTE      ,1214,MILCHGETRÄNKE V-MWST            ,12142,MILCHALTERN.H-MISCHGETR.V-MWST  
107998307,112,BACKWAREN BED. / BAKE OFF       ,1125,SNACKS/FRISCHKUCHEN BAKE OFF    ,11252,SNACKS SÜß BAKE OFF             
108467043,158,KOERPERPFLEGEMITTEL             ,1582,SEIFEN/INTIMPFLEGE              ,15823,SEIFEN FLUESSIG/WASCHLOTION     
108500035,128,"BACKARTIKEL,PUDDING             ",1285,"SONSTIGE BACKHILFEN, V-MWST.    ",12851,"SONSTIGE BACKHILFEN, V-MWST     "
108734627,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1307,DIAET-SUESSWAREN U. GEBAECK     ,13079,HERZHAFTE VEGETARI. AUFSTRICHE  
100019139,145,BIER                            ,1451,PILS                            ,14513,PILS DOSE                       
108876131,110,KAESE - BED. -                  ,1101,SCHNITTKAESE/PRE PACK -BED      ,11012,PRE PACK SCHNITTKAESE BED       
100850243,121,MILCH UND MOLKEREIPRODUKTE      ,1217,SAHNE / SCHMAND U. CREME        ,12172,SAURE SAHNE / SCHMAND           
105460131,126,"MEHL,ZUCKER UND EINMACHPRODUKT  ",1261,MEHL                            ,12612,DINKEL- ROGGEN- SPEZIALMEHL     
101965315,139,ZUCKERWAREN                     ,1395,SONSTIGE SUESSWAREN(+GELEEFR.)  ,13951,SONST. SÜßWAREN                 
101402243,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1147,FLEISCH/CONVENIENCE/SAUCEN GEK. ,11474,FLEISCH CONVENIENCE -SB-KUEHLB. 
103006019,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
106966659,135,"FLEISCH-,WURST-U. FISCHKONSERV  ",1351,FLEISCH- U. WILDKONSERVEN       ,13511,FLEISCH- U. WILDKONSERVEN       
100482595,117,GEMUESE/KARTOFFELN              ,1174,BLATTSALATE                     ,11741,EISBERGSALAT                    
108454371,138,SCHOKOLADENWAREN                ,1385,PRALINEN                        ,13853,PRALINEN MIT ALKOHOL            
107767331,156,HAARPFLEGEMITTEL                ,1561,HAARSHAMPOO                     ,15611,HAARSHAMPOO                     
103610275,116,OBST                            ,1167,TROCKENFRUECHTE/NUESSE/KOERNER  ,11671,KERNE/NÜSSE (IND. VERP.)        
102167843,142,WEIN                            ,1421,WEISSWEIN DEUTSCHLAND TEIL 1    ,14215,WEISSWEIN RHEINHESSEN           
108434947,111,KAESE - SB -                    ,1113,WEICHKAESE - SB -               ,11133,MOZZAREL/SONST.PASTA FILATA SB  
103012771,195,DIVERSE NON-FOOD                ,1951,NON-FOOD OTTO/FAN-ART./PREILAGEN,19512,NON-FOOD PREISLAGENARTIKEL      
100980131,126,"MEHL,ZUCKER UND EINMACHPRODUKT  ",1261,MEHL                            ,12612,DINKEL- ROGGEN- SPEZIALMEHL     
100166723,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1326,"WUERZEN /WUERZMISCH.,RÖSTZWIEBEL",13261,"WÜRZEN,WÜRZMISCH.,FLÜSSIG,PASTÖS"
105311667,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1461,"MINERALWASSER, TAFELWASSER      ",14616,MINERAL/TAFELW.MEDIUM FL. MW    
107918195,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1146,FRISCHE TEIGWAREN/PIZZEN/BAGUE  ,11464,VEGANE ARTIKEL GEKÜHLT - SB     
109498451,129,BABY                            ,1294,SUESSWAREN/SNACKS BABYKOST      ,12941,BABY SUESSWAREN/SNACKS E-MWST   
106060579,116,OBST                            ,1167,TROCKENFRUECHTE/NUESSE/KOERNER  ,11671,KERNE/NÜSSE (IND. VERP.)        
108502563,124,"TK-EIS,BACK- UND SUESSWAREN     ",1242,SPEISEEIS HAUSHALTSPACKUNGEN    ,12423,EIS-HAUSHALTSPACKUNGEN AB 500ML 
103377859,164,SAISONART/SAMMELGRUPP./CAFETER  ,1649,SAMMELWARENGRUPPE DROGERIE      ,16499,FIXTASTE FOOD E-MWST            
103342371,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14643,LIMONADEN KLEINPACK./DOSE       
107960547,115,CONVENIENCE                     ,1158,SOFORTV. SNACKS                 ,11586,SOFORTV. SUSHI-SB               
108612963,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1466,SPORTDRINKS + SONSTIGE GETRAEN  ,14669,ENERGY DRINKS DOSE/PET EW       
108601123,154,PUTZ- UND REINIGUNGSMITTEL      ,1546,ANZUENDER/ENTRUSSER/BRENNSTOFF  ,15462,HEIZHILFEN/GRILLANZUENDER       
103141987,139,ZUCKERWAREN                     ,1395,SONSTIGE SUESSWAREN(+GELEEFR.)  ,13951,SONST. SÜßWAREN                 
100576643,136,OBST- U. GEMUESEKONSERVEN       ,1367,SCHAEL U. PIZZATOMATEN          ,13671,SCHAEL U. PIZZATOMATEN          
100312771,121,MILCH UND MOLKEREIPRODUKTE      ,1211,FRISCHMILCH/-GETRAENKE          ,12111,FRISCHMILCH EINWEG              
102746435,117,GEMUESE/KARTOFFELN              ,1171,"KARTOFFELN, SÜSSKARTOFFELN      ",11711,KARTOFFELN                      
101075939,127,NAEHRMITTEL                     ,1272,TEIGWAREN                       ,12724,ITALIENISCHE TEIGWAREN          
106467555,136,OBST- U. GEMUESEKONSERVEN       ,1367,SCHAEL U. PIZZATOMATEN          ,13671,SCHAEL U. PIZZATOMATEN          
100262979,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1462,STILLE WASSER/HEILW./M.ZUSATZ   ,14628,WASSER M. ZUSATZ PK/PET EW      
107783011,195,DIVERSE NON-FOOD                ,1958,SAISONARTIKEL NON-FOOD          ,19582,NON-FOOD ADVENTS-/WEIHN.ARTIK.  
107915331,145,BIER                            ,1458,AUSLÄNDISCHE / CRAFT BIERE      ,14581,AUSLÄNDISCHE BIEREMEHRWEG       
102775411,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1322,ESSIG UND ESSIGESSENZ           ,13221,ESSIG UND ESSIGESSENZ           
107129811,148,SEKT U. SCHAUMWEIN              ,1483,PERLWEIN/COOLER/SOMMERGETRÄNKE  ,14837,SEKT ALKOHOLFREI                
106410995,150,KAFFEE                          ,1503,INSTANTKAFFEE/CAPPUCCINO        ,15031,INSTANTKAFFEE E-MWST.           
101322035,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14641,LIMONADEN FLASCHE MEHRWEG       
100363411,117,GEMUESE/KARTOFFELN              ,1178,FEIN- UND STENGELGEMÜSE         ,11785,GETROCKNETES GEMÜSE  UND PILZE  
102500227,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14644,"LIMONADEN,PACKUNG/PET EW        "
102857123,108,FLEISCH CONV./WURST/SCHINK/BED  ,1082,BRATWURST - BED. -              ,10822,BRATWURST - PP                  
108708131,110,KAESE - BED. -                  ,1101,SCHNITTKAESE/PRE PACK -BED      ,11012,PRE PACK SCHNITTKAESE BED       
102070019,145,BIER                            ,1458,AUSLÄNDISCHE / CRAFT BIERE      ,14581,AUSLÄNDISCHE BIEREMEHRWEG       
103274339,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15424,WC-STEINE                       
100203683,136,OBST- U. GEMUESEKONSERVEN       ,1368,SAUERKRAUT/ROTKRAUT             ,13681,SAUERKRAUT                      
107147635,121,MILCH UND MOLKEREIPRODUKTE      ,1216,SPEISEQUARK UND SCHICHTKAESE    ,12161,SPEISEQUARK/SCHICHTKÄSE/BROTAUFS
108791347,138,SCHOKOLADENWAREN                ,1385,PRALINEN                        ,13851,MONOPRALINEN                    
108740691,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1473,"MEHRFRUCHTSAEFTE, NEKTARE ETC.  ",14734,"MEHRFRUCHTSAEFTE KLEINP.,DOSE   "
101404211,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12182,FRUCHTJOGHURT EINWEG            
108724211,111,KAESE - SB -                    ,1112,SCHMELZKAESE/SCHEIBEN - SB -    ,11121,"SCHMELZKAESE,STREICHFAEHIG -SB  "
100968787,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14644,"LIMONADEN,PACKUNG/PET EW        "
108088115,157,MUNDPFLEGEMITTEL                ,1571,ZAHNCREME                       ,15711,ZAHNCREME                       
102238323,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14641,LIMONADEN FLASCHE MEHRWEG       
108880739,116,OBST                            ,1161,ZITRUSFRUECHTE                  ,11612,"CLEMENTINEN, MANDARINEN         "
106562051,145,BIER                            ,1451,PILS                            ,14511,PILS FLASCHE MEHRWEG            
102776355,131,SUPPEN U. FERTIGGERICHTE        ,1314,FERTIGGERICHTE TROCKEN          ,13141,FERTIGGERICHTE TROCKEN TEIGWAR  
102781379,138,SCHOKOLADENWAREN                ,1385,PRALINEN                        ,13853,PRALINEN MIT ALKOHOL            
102199107,150,KAFFEE                          ,1507,KAPSELSYSTEME HEIßGETRÄNKE      ,15073,KAPSEL NESPRESSO KOMP.          
100324515,111,KAESE - SB -                    ,1113,WEICHKAESE - SB -               ,11132,FETA/FETAÄHNLICH -SB-           
100491507,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12181,NATURJOGHURT EINWEG             
100684531,137,SALZGEBÄCK/KNABBERKERNE         ,1373,KNABBERKERNE                    ,13731,"ERDNÜSSE, SONST. KERNE          "
108555331,148,SEKT U. SCHAUMWEIN              ,1481,SEKT U. SCHAUMWEIN              ,14818,WEINHALTIGE/WEINÄHNL. GETRÄNKE  
107231395,120,"BUTTER,FETTE                    ",1203,MISCH- UND SPEISEFETT           ,12031,MISCH- UND SPEISEFETT           
107835907,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1777,KERZEN/GRABLEUCHTEN             ,17771,TEE-/HAUSHALTSKERZEN            
108418115,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1337,REMOULADE                       ,13371,REMOULADE TUBE/PORTION          
108856227,139,ZUCKERWAREN                     ,1394,"FRUCHTGUMMI,LAKRITZE            ",13941,FRUCHTGUMMI                     
101362147,110,KAESE - BED. -                  ,1104,WEICHKAESE - BED.               ,11042,PRE PACK WEICHKAESE BED         
104744403,116,OBST                            ,1167,TROCKENFRUECHTE/NUESSE/KOERNER  ,11671,KERNE/NÜSSE (IND. VERP.)        
108822067,195,DIVERSE NON-FOOD                ,1956,BONUS-/COUPONARTIKEL V.MWST     ,19561,BONUSARTIKEL V.MWST             
102854947,110,KAESE - BED. -                  ,1109,SAMMELGRUPPE KAESE -BED.-       ,11091,KAESE -BED.-SAMMELGRUPPE        
101102883,124,"TK-EIS,BACK- UND SUESSWAREN     ",1244,MULTIPACKUNGEN EIS              ,12441,MULTIPACKUNGEN EIS              
107846803,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1332,BRUEHEN U. BOUILLONS            ,13321,BRUEHEN U. BOUILLONS            
108376371,154,PUTZ- UND REINIGUNGSMITTEL      ,1542,HAUSHALTSREINIGER               ,15425,GLAS-/FENSTERREINIGER/SPIRITUS  
101344243,116,OBST                            ,1161,ZITRUSFRUECHTE                  ,11614,ZITRONEN                        
104508467,110,KAESE - BED. -                  ,1101,SCHNITTKAESE/PRE PACK -BED      ,11011,SCHNITTKAESE(+HALBFESTER) -BED  
108059731,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1343,HONIG                           ,13431,HONIG                           
107815507,150,KAFFEE                          ,1501,BOHNENKAFFEE GANZE BOHNEN       ,15013,CAFE CREMA GANZE BOHNE          
103502323,177,SCHREIBWAREN/EINWEGGESCHIRR/KE  ,1772,BUEROBEDARF                     ,17724,KLEBSTOFF/-BAND/-STIFTE         
108644883,121,MILCH UND MOLKEREIPRODUKTE      ,1214,MILCHGETRÄNKE V-MWST            ,12142,MILCHALTERN.H-MISCHGETR.V-MWST  
101395507,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1651,FOOD HUND                       ,16515,SNACKS HUND E-MWST              
100169171,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1335,FEINKOST NICHT GEKUEHLT V-MWST  ,13354,SOJASAUCE                       
103335283,117,GEMUESE/KARTOFFELN              ,1171,"KARTOFFELN, SÜSSKARTOFFELN      ",11711,KARTOFFELN                      
