lat;lon;CODE;CITY;COUNTRY;MONTH;AVG_TEMP;PRCP;TSUN
17.92;19.11;FYT;FAYA-LARGEAU;CHAD;Dezember;27.3;0;0
18.97;12.87;N/A;DIRKOU;NIGER;Februar;20.44;0;15990
18.97;12.87;N/A;DIRKOU;NIGER;November;22.65;0;17488.7
19.15;30.43;DOG;DONGOLA;SUDAN;Februar;20.49;0;16696.67
19.15;30.43;DOG;DONGOLA;SUDAN;November;24.56;0;18214.74
19.28;-103.58;CLQ;COLIMA;MEXICO;April;26.13;0;17381.25
19.96;73.81;ISK;NASIK ROAD;INDIA;Januar;22.5;0;0
19.96;73.81;ISK;NASIK ROAD;INDIA;Maerz;26.35;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;Januar;24.32;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;Februar;24.84;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;April;26.43;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;Mai;27.32;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;Juni;27.68;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;Juli;27.92;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;August;27.48;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;September;26.62;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;Oktober;25.75;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;November;25.15;0;0
19.97;-75.84;SCU;SANTIAGO DE CUBA;CUBA;Dezember;17.85;0;0
20.79;-76.32;HOG;HOLGUIN;CUBA;Januar;23.53;0;0
20.79;-156.95;LNY;LANAI;USA;Januar;19.7;0;0
21.12;72.74;STV;SURAT;INDIA;Februar;24.35;0;0
21.12;72.74;STV;SURAT;INDIA;April;30.05;0;0
21.18;81.74;RPR;RAIPUR;INDIA;Januar;21.85;0;0
21.18;81.74;RPR;RAIPUR;INDIA;Maerz;28.2;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;Januar;24.17;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;Februar;24.4;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;Maerz;25.93;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;April;28.57;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;Mai;32.43;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;Juni;34.6;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;Juli;34.7;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;August;34.9;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;September;33.8;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;Oktober;31.5;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;November;28.08;0;0
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;Dezember;25.35;0;0
21.65;69.66;PBD;PORBANDAR;INDIA;Januar;21.13;0;0
21.65;69.66;PBD;PORBANDAR;INDIA;Februar;24.03;0;0
21.65;69.66;PBD;PORBANDAR;INDIA;Maerz;26.73;0;0
21.75;72.19;BHU;BHAUNAGAR;INDIA;Januar;23.65;0;0
21.75;72.19;BHU;BHAUNAGAR;INDIA;Februar;26.48;0;0
21.75;72.19;BHU;BHAUNAGAR;INDIA;Maerz;30.13;0;0
21.91;84.05;N/A;JHARSUGUDA;INDIA;Januar;20.19;0;0
22.15;-80.41;CFG;CIENFUEGOS;CUBA;Januar;22.1;0;0
22.31;70.78;RAJ;RAJKOT;INDIA;Januar;20.48;0;0
22.31;70.78;RAJ;RAJKOT;INDIA;Februar;16.99;0;0
22.31;70.78;RAJ;RAJKOT;INDIA;Maerz;23.37;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;Januar;22.2;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;Februar;24;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;April;27.93;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;Mai;28.13;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;Juni;28.5;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;Juli;28.3;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;August;27.93;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;September;26.8;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;Oktober;24.48;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;November;23.1;0;0
22.34;-83.64;LCL;LA COLOMA;CUBA;Dezember;17.9;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;Januar;17.9;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;Februar;18.3;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;Maerz;23.1;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;April;27.5;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;Mai;32.2;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;Juni;34.1;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;Juli;35.1;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;August;34.8;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;September;32.3;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;Oktober;29.3;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;November;24.7;0;0
22.38;31.61;ABS;ABU SIMBEL;EGYPT;Dezember;17.7;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;Januar;22.2;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;Februar;24;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;April;27.93;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;Mai;28.13;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;Juni;28.5;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;Juli;28.3;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;August;27.93;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;September;26.8;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;Oktober;24.48;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;November;23.1;0;0
22.42;-83.68;N/A;PINAR DEL RIO NORTE;CUBA;Dezember;16.17;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;Januar;24.23;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;Februar;25.37;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;April;27.93;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;Mai;29.33;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;Juni;29.77;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;Juli;29.55;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;August;29.03;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;September;28.38;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;Oktober;26.5;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;November;25.33;0;0
22.46;-78.33;N/A;CUNAGUA;CUBA;Dezember;21.3;0;0
22.49;-79.94;SNU;SANTA CLARA;CUBA;Januar;21.3;0;0
22.58;120.35;KHH;KAOHSIUNG;TAIWAN;Januar;20.13;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;Januar;16.7;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;Februar;17.74;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;Maerz;20.18;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;April;23.4;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;Mai;26.86;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;Juni;28.82;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;Juli;29.41;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;August;29.12;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;September;28.61;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;Oktober;26.07;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;November;22.46;0;0
22.64;113.81;SZX;SHENZHEN;CHINA;Dezember;17.97;0;0
22.67;120.46;PIF;PINGTUNG;TAIWAN;Januar;20.13;0;0
22.71;120.28;N/A;TSOYING;TAIWAN;Januar;19.5;0;0
22.87;-82.51;N/A;SAN ANTONIO DE BANOS;CUBA;Januar;21.23;0;0
22.99;-82.41;HAV;HAVANA;CUBA;Januar;21.23;0;0
23.03;-82.58;N/A;BARACOA PLAYA;CUBA;Januar;21.23;0;0
23.03;-81.44;VRA;VARADERO;CUBA;Januar;21.63;0;0
23.03;-81.44;VRA;VARADERO;CUBA;Februar;22.96;0;0
23.03;-81.44;VRA;VARADERO;CUBA;April;25.83;0;0
23.03;-81.44;VRA;VARADERO;CUBA;Mai;26.38;0;0
23.03;-81.44;VRA;VARADERO;CUBA;Juni;26.73;0;0
23.03;-81.44;VRA;VARADERO;CUBA;Juli;26.83;0;0
23.03;-81.44;VRA;VARADERO;CUBA;August;26.28;0;0
23.03;-81.44;VRA;VARADERO;CUBA;September;25.52;0;0
23.03;-81.44;VRA;VARADERO;CUBA;Oktober;23.67;0;0
23.03;-81.44;VRA;VARADERO;CUBA;November;22.48;0;0
23.03;-81.44;VRA;VARADERO;CUBA;Dezember;20.08;0;0
23.18;80.05;JLR;JABALPUR;INDIA;Januar;17.24;0;0
23.18;80.05;JLR;JABALPUR;INDIA;April;20.89;0;0
23.29;69.67;BHJ;BHUJ;INDIA;Januar;19.31;0;0
23.29;77.34;BHO;BHOPAL;INDIA;Januar;17.52;0;0
23.29;69.67;BHJ;BHUJ;INDIA;Februar;22.44;0;0
23.29;77.34;BHO;BHOPAL;INDIA;Februar;20.96;0;0
23.29;69.67;BHJ;BHUJ;INDIA;Maerz;27.33;0;0
23.29;69.67;BHJ;BHUJ;INDIA;April;30.52;0;0
23.29;77.34;BHO;BHOPAL;INDIA;April;30.75;0;0
23.29;77.34;BHO;BHOPAL;INDIA;November;22.19;0;0
23.89;91.24;IXA;AGARTALA;INDIA;Januar;17.38;0;0
23.89;91.24;IXA;AGARTALA;INDIA;Februar;21.13;0;0
23.96;32.82;ASW;ASWAN;EGYPT;Juni;34.36;0;22080
23.96;32.82;ASW;ASWAN;EGYPT;Juli;35.03;0;22710
23.96;32.82;ASW;ASWAN;EGYPT;September;32.81;0;19297.89
24.06;-74.52;ZSA;COCKBURN TOWN;BAHAMAS;Januar;23;0;0
24.14;91.81;N/A;KAMALPUR;INDIA;Januar;18.25;0;0
24.14;91.81;N/A;KAMALPUR;INDIA;Februar;20.88;0;0
24.18;23.31;AKF;KUFRA;LIBYA;Februar;16.03;0;16686
24.18;23.31;AKF;KUFRA;LIBYA;Juni;32.28;0;21472.5
24.18;23.31;AKF;KUFRA;LIBYA;Juli;32.67;0;22445.45
24.18;23.31;AKF;KUFRA;LIBYA;August;32.79;0;21742.5
24.18;23.31;AKF;KUFRA;LIBYA;September;30.59;0;19714.29
24.18;23.31;AKF;KUFRA;LIBYA;November;19.94;0;17274
24.18;23.31;AKF;KUFRA;LIBYA;Dezember;15.26;0;17625
24.19;120.65;TXG;CHUNG;TAIWAN;Januar;15.4;0;0
24.25;54.55;N/A;ABU DHABI;UNITED ARAB EMIRATES;September;33.35;0;18189.23
24.26;120.62;N/A;CHINGCHUAKANG;TAIWAN;Januar;15.4;0;0
24.27;72.21;N/A;DEESA;INDIA;Januar;21;0;0
24.27;72.21;N/A;DEESA;INDIA;Februar;21.5;0;0
24.27;72.21;N/A;DEESA;INDIA;Maerz;24.6;0;0
24.27;72.21;N/A;DEESA;INDIA;April;25.1;0;0
24.31;92.01;IXH;KAILASHAHAR;INDIA;Januar;18.25;0;0
24.31;92.01;IXH;KAILASHAHAR;INDIA;Februar;21.4;0;0
24.43;54.65;AUH;ABU DHABI;UNITED ARAB EMIRATES;September;20.01;0;18189.23
24.43;54.46;AZI;ABU DHABI;UNITED ARAB EMIRATES;September;27.76;0;18189.23
24.47;122.98;OGN;YONAGUNI JIMA;JAPAN;Januar;17.7;0;0
24.62;73.91;UDR;UDAIPUR;INDIA;Januar;16.69;0;0
24.62;73.91;UDR;UDAIPUR;INDIA;Februar;20.5;0;0
24.62;73.91;UDR;UDAIPUR;INDIA;Maerz;25.29;0;0
24.62;73.91;UDR;UDAIPUR;INDIA;April;29.47;0;0
24.65;77.35;N/A;GUNA;INDIA;Januar;16.32;0;0
24.65;77.35;N/A;GUNA;INDIA;April;30.49;0;0
24.75;84.94;GAY;GAYA;INDIA;Januar;15.17;0;0
24.75;84.94;GAY;GAYA;INDIA;November;21.2;0;0
24.76;-107.47;CUL;CULIACAN;MEXICO;April;24.95;0;18067.5
24.86;121.24;N/A;LONGTANG;TAIWAN;Januar;16.55;0;0
25.06;121.24;N/A;TAOYUAN;TAIWAN;Januar;16.46;0;0
25.07;121.55;TSA;TAIPEI;TAIWAN;Januar;17.14;0;0
25.07;61.81;N/A;JIWANI;PAKISTAN;Mai;23.97;0;17174
25.07;61.81;N/A;JIWANI;PAKISTAN;September;30.14;0;10989
25.11;56.32;FJR;FUJEIRAH;UNITED ARAB EMIRATES;Januar;22.03;0;0
25.11;56.32;FJR;FUJEIRAH;UNITED ARAB EMIRATES;Februar;22.23;0;0
25.11;56.32;FJR;FUJEIRAH;UNITED ARAB EMIRATES;Maerz;25.33;0;0
25.11;56.32;FJR;FUJEIRAH;UNITED ARAB EMIRATES;September;32.68;0;0
25.15;10.14;GHT;GHAT;LIBYA;Juli;34.14;0;21840
25.15;10.14;GHT;GHAT;LIBYA;November;20.07;0;16380
25.21;46.64;N/A;THUMAMAH;SAUDI ARABIA;Juni;35.22;0;18409.57
25.21;46.64;N/A;THUMAMAH;SAUDI ARABIA;September;32.86;0;17721
25.26;51.57;DOH;DOHA;QATAR;Juni;23.69;0;19050
25.26;51.57;DOH;DOHA;QATAR;September;31.87;0;18228
25.45;82.86;VNS;VARANASI;INDIA;Januar;15.24;0;0
25.45;82.86;VNS;VARANASI;INDIA;November;22.01;0;0
25.49;78.56;N/A;JHANSI;INDIA;Januar;15.53;0;0
25.49;78.56;N/A;JHANSI;INDIA;April;31.1;0;0
25.49;78.56;N/A;JHANSI;INDIA;November;21.6;0;0
25.61;55.94;RKT;RAS AL KHAIMAH;UNITED ARAB EMIRATES;Juni;34.49;0;18996
25.61;55.94;RKT;RAS AL KHAIMAH;UNITED ARAB EMIRATES;September;32.12;0;17210
25.67;32.71;LXR;LUXOR;EGYPT;Juli;33.94;0;0
25.67;32.71;LXR;LUXOR;EGYPT;August;33.56;0;0
25.67;32.71;LXR;LUXOR;EGYPT;Dezember;15.83;0;0
25.99;-111.35;LTO;LORETO;MEXICO;April;24.53;0;18860
26.01;-98.23;REX;REYNOSA;MEXICO;Januar;16.25;0;0
26.01;-98.23;REX;REYNOSA;MEXICO;Maerz;21;0;0
26.17;56.24;KHS;KHASAB;OMAN;Mai;34.83;0;0
26.17;56.24;KHS;KHASAB;OMAN;Juli;36.61;0;0
26.17;56.24;KHS;KHASAB;OMAN;September;34.5;0;0
26.18;-98.24;MFE;MCALLEN;USA;Januar;16.25;0;0
26.18;-98.24;MFE;MCALLEN;USA;Maerz;21;0;0
26.23;-97.65;HRL;HARLINGEN;USA;Maerz;20.5;0;0
26.27;50.63;BAH;BAHRAIN;BAHRAIN;Juni;21.33;0;20316
26.27;50.63;BAH;BAHRAIN;BAHRAIN;September;26.09;0;19050
26.27;50.15;DHA;DHAHRAN;SAUDI ARABIA;September;21.42;0;6660
26.3;43.77;ELQ;GASSIM;SAUDI ARABIA;August;36.05;0;0
26.33;89.47;COH;COOCH-BEHAR;INDIA;Januar;18.8;0;0
26.33;89.47;COH;COOCH-BEHAR;INDIA;November;23.87;0;0
26.74;83.45;YOP;GORAKHPUR;INDIA;Januar;14.51;0;0
26.74;83.45;YOP;GORAKHPUR;INDIA;November;21.04;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;Januar;14.06;0;0
26.76;55.9;N/A;GHESHM I.;IRAN;Januar;17.9;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;Februar;17.9;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;Maerz;18.3;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;April;21.3;0;0
26.76;55.9;N/A;GHESHM I.;IRAN;April;23.98;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;Juni;27.4;0;0
26.76;55.9;N/A;GHESHM I.;IRAN;Juni;29.7;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;Juli;29.7;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;August;30.8;0;0
26.76;55.9;N/A;GHESHM I.;IRAN;August;32.4;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;September;32.4;0;0
26.76;55.9;N/A;GHESHM I.;IRAN;September;32.43;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;Oktober;32.43;0;0
26.76;80.89;LKO;LUCKNOW;INDIA;Dezember;29.87;0;0
26.89;70.86;JSA;JAISALMER;INDIA;Januar;16.01;0;0
26.89;70.86;JSA;JAISALMER;INDIA;Februar;20.36;0;0
26.89;70.86;JSA;JAISALMER;INDIA;April;30.53;0;0
26.89;70.86;JSA;JAISALMER;INDIA;August;31.04;0;0
26.89;70.86;JSA;JAISALMER;INDIA;November;23.35;0;0
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;Januar;14.06;0;0
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;Februar;14.55;0;0
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;Maerz;18.3;0;0
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;April;19.99;0;0
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;Juni;25.01;0;0
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;Juli;29.7;0;0
26.99;14.47;SEB;SEBHA;LIBYA;Juli;25.01;0;22950
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;August;29;0;0
26.99;14.47;SEB;SEBHA;LIBYA;August;29.7;0;21964.62
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;September;32.4;0;0
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;Oktober;32.22;0;0
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;Dezember;29.87;0;0
27.04;49.41;N/A;JUBAIL;SAUDI ARABIA;Januar;16.3;0;0
27.04;128.4;RNJ;YORON;JAPAN;Januar;16.6;0;0
27.04;49.41;N/A;JUBAIL;SAUDI ARABIA;Juni;22.4;0;0
27.04;49.41;N/A;JUBAIL;SAUDI ARABIA;Juli;20.25;0;0
27.04;49.41;N/A;JUBAIL;SAUDI ARABIA;August;28;0;0
27.04;49.41;N/A;JUBAIL;SAUDI ARABIA;September;24.05;0;0
27.04;49.41;N/A;JUBAIL;SAUDI ARABIA;Oktober;33.9;0;0
27.05;31.01;N/A;ASYUT;EGYPT;April;22.8;0;0
27.05;31.01;N/A;ASYUT;EGYPT;Juni;29.42;0;0
27.05;31.01;N/A;ASYUT;EGYPT;Juli;30.27;0;0
27.05;31.01;N/A;ASYUT;EGYPT;August;30.03;0;0
27.05;31.01;N/A;ASYUT;EGYPT;September;26.63;0;0
27.16;56.17;N/A;BANDAR ABBAS;IRAN;September;32.81;0;16516
27.22;56.38;BND;BANDAR ABBAS;IRAN;September;32.55;0;16516
27.39;-109.83;CEN;CIUDAD OBREGON;MEXICO;Januar;18.94;0;0
27.39;-109.83;CEN;CIUDAD OBREGON;MEXICO;Maerz;22.12;0;0
27.39;-109.83;CEN;CIUDAD OBREGON;MEXICO;April;25.1;0;0
27.43;128.7;N/A;OKIERABU;JAPAN;Januar;17.17;0;0
27.51;83.42;BWA;BHAIRAWA;NEPAL;Maerz;21.77;0;0
27.51;-97.81;NQI;KINGSVILLE;USA;Maerz;19;0;0
27.51;83.42;BWA;BHAIRAWA;NEPAL;Oktober;24.93;0;0
27.51;83.42;BWA;BHAIRAWA;NEPAL;November;19.83;0;0
27.51;83.42;BWA;BHAIRAWA;NEPAL;Dezember;14.58;0;0
27.74;-98.03;ALI;ALICE;USA;Maerz;19;0;0
27.77;-97.5;CRP;CORPUS CHRISTI;USA;Januar;15.5;0;0
27.9;45.53;HBT;KING KHALID MIL.CITY;SAUDI ARABIA;Juli;36.9;0;0
27.97;-110.93;GYM;GUAYMAS;MEXICO;Mai;26.7;0;20981.05
28.07;95.34;IXT;PASIGHAT;INDIA;Januar;18.72;0;0
28.42;79.45;N/A;BAREILLY;INDIA;Januar;13.89;0;0
28.42;79.45;N/A;BAREILLY;INDIA;November;20.49;0;0
28.46;-99.22;COT;COTULLA;USA;Maerz;19.2;0;0
28.55;-81.33;ORL;ORLANDO;USA;Maerz;19.6;0;0
28.89;53.72;N/A;FASA;IRAN;Januar;7.9;0;0
28.89;53.72;N/A;FASA;IRAN;Juni;32.15;0;0
28.89;53.72;N/A;FASA;IRAN;August;27.8;0;0
28.89;53.72;N/A;FASA;IRAN;September;21.43;0;0
28.89;53.72;N/A;FASA;IRAN;Oktober;14.03;0;0
28.95;-98.52;PEZ;PENZA;RUSSIA;Januar;12.5;0;0
29.08;58.45;N/A;BAM;IRAN;Januar;10.8;0;0
29.08;58.45;N/A;BAM;IRAN;Februar;16.65;0;0
29.08;58.45;N/A;BAM;IRAN;April;30;0;0
29.08;58.45;N/A;BAM;IRAN;Mai;35.7;0;0
29.08;58.45;N/A;BAM;IRAN;Juni;36.63;0;0
29.08;58.45;N/A;BAM;IRAN;Juli;34.57;0;0
29.08;58.45;N/A;BAM;IRAN;August;31.13;0;0
29.08;58.45;N/A;BAM;IRAN;September;24.3;0;0
29.08;58.45;N/A;BAM;IRAN;Oktober;16.6;0;0
29.08;58.45;N/A;BAM;IRAN;November;13.47;0;0
29.08;58.45;N/A;BAM;IRAN;Dezember;16.85;0;0
29.26;50.32;N/A;KHARK ISLAND;IRAN;Juni;33.57;0;0
29.26;50.32;N/A;KHARK ISLAND;IRAN;Juli;35.42;0;0
29.26;50.32;N/A;KHARK ISLAND;IRAN;August;35.67;0;0
29.26;50.32;N/A;KHARK ISLAND;IRAN;September;33.91;0;0
29.56;34.96;ETH;ELAT;ISRAEL;Juni;32.59;0;21580.91
29.56;34.96;ETH;ELAT;ISRAEL;Juli;34.17;0;22243.64
29.56;34.96;ETH;ELAT;ISRAEL;August;34.14;0;21306
29.56;34.96;ETH;ELAT;ISRAEL;September;31.65;0;18351.43
29.61;35.02;AQJ;AQABA;JORDAN;Juni;32.53;0;21580.91
29.61;35.02;AQJ;AQABA;JORDAN;Juli;34.11;0;22243.64
29.61;35.02;AQJ;AQABA;JORDAN;August;34.06;0;21306
29.61;35.02;AQJ;AQABA;JORDAN;September;31.53;0;18351.43
29.63;43.49;RAH;RAFHA;SAUDI ARABIA;Juli;35.15;0;19472.31
29.94;34.94;VDA;OVDA;ISRAEL;Juni;32.5;0;0
29.94;34.94;VDA;OVDA;ISRAEL;Juli;32.58;0;0
29.94;34.94;VDA;OVDA;ISRAEL;August;30.43;0;0
29.95;-94.02;BPT;BEAUMONT;USA;Januar;13.08;0;0
30.04;-91.88;ARA;LOUISIANA;USA;Maerz;17.3;0;0
30.07;31.19;N/A;EMBABA;EGYPT;Juni;28.2;0;20396.84
30.07;31.19;N/A;EMBABA;EGYPT;Juli;29.24;0;21285.88
30.12;31.41;CAI;CAIRO;EGYPT;Juni;28.2;0;20396.84
30.12;31.41;CAI;CAIRO;EGYPT;Juli;29.24;0;21285.88
30.15;9.72;LTD;GHADAMES;LIBYA;Juli;33.86;0;22794.55
30.21;-91.99;LFT;LAFAYETTE;USA;Maerz;17.3;0;0
30.24;-81.68;NIP;JACKSONVILLE;USA;Januar;13.61;0;0
30.24;-81.68;NIP;JACKSONVILLE;USA;Maerz;18.1;0;0
30.32;76.36;N/A;PATIALA;INDIA;Januar;11.86;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;Januar;10.9;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;Februar;12.1;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;April;29.48;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;Mai;34.48;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;Juni;35.65;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;Juli;35.1;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;August;31.86;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;September;25.4;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;Oktober;17.28;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;November;12.73;0;0
30.34;50.83;N/A;GACHSARAN;IRAN;Dezember;10.5;0;0
30.35;-95.41;CXO;CONROE;USA;Maerz;17.6;0;0
30.37;48.23;ABD;ABADAN;IRAN;Juli;37.9;0;21136
30.38;-9.55;AGA;AGADIR;MOROCCO;Juni;21.1;0;18090
30.43;-86.69;HRT;MARY ESTHER;USA;Januar;11.48;0;0
30.43;-86.69;HRT;MARY ESTHER;USA;Maerz;16.25;0;0
30.48;-86.53;VPS;VALPARAISO;USA;Januar;10.25;0;0
30.48;-86.53;VPS;VALPARAISO;USA;Maerz;15.36;0;0
30.55;47.66;BSR;BASRAH;IRAQ;Mai;19.5;0;0
30.55;47.66;BSR;BASRAH;IRAQ;Juni;17.54;0;0
30.55;47.66;BSR;BASRAH;IRAQ;Juli;23.23;0;0
30.55;47.66;BSR;BASRAH;IRAQ;August;21.96;0;0
30.55;47.66;BSR;BASRAH;IRAQ;September;28.1;0;0
30.56;49.15;MRX;BANDAR MAHSHAHR;IRAN;Januar;13.2;0;0
30.56;49.15;MRX;BANDAR MAHSHAHR;IRAN;April;34.3;0;0
30.56;49.15;MRX;BANDAR MAHSHAHR;IRAN;Mai;37.1;0;0
30.56;49.15;MRX;BANDAR MAHSHAHR;IRAN;Juni;38.1;0;0
30.56;49.15;MRX;BANDAR MAHSHAHR;IRAN;Juli;37.45;0;0
30.56;49.15;MRX;BANDAR MAHSHAHR;IRAN;August;34.05;0;0
30.56;49.15;MRX;BANDAR MAHSHAHR;IRAN;September;28.2;0;0
30.62;35.2;N/A;EYN-YAHAV;ISRAEL;Juni;28.9;0;0
30.62;35.2;N/A;EYN-YAHAV;ISRAEL;Juli;28.18;0;0
30.62;35.2;N/A;EYN-YAHAV;ISRAEL;August;26.83;0;0
30.72;-87.02;NSE;MILTON;USA;Januar;11.96;0;0
30.72;-87.02;NSE;MILTON;USA;Maerz;16.7;0;0
30.78;-86.52;CEW;CRESTVIEW;USA;Januar;10.09;0;0
30.78;-86.52;CEW;CRESTVIEW;USA;Maerz;15.07;0;0
30.85;75.95;LUH;LUDHIAHA;INDIA;Januar;13.6;0;0
30.91;41.14;RAE;ARAR;SAUDI ARABIA;Juni;32.39;0;0
30.91;41.14;RAE;ARAR;SAUDI ARABIA;August;34.71;0;0
30.97;-83.19;VAD;VALDOSTA;USA;Maerz;15.05;0;0
31.07;33.84;N/A;EL ARISH;EGYPT;Juni;15.88;0;22155
31.07;34.13;N/A;EL-GORA;EGYPT;Juni;18.59;0;22155
31.07;33.84;N/A;EL ARISH;EGYPT;Juli;18.59;0;22575
31.07;34.13;N/A;EL-GORA;EGYPT;Juli;18.59;0;22575
31.07;33.84;N/A;EL ARISH;EGYPT;August;18.59;0;22020
31.07;34.13;N/A;EL-GORA;EGYPT;August;21.76;0;22020
