lat;lon;month;tavg
-27.386;-55.971;November;24.38387097
-27.386;-55.971;Dezember;26.5
-27.38;153.12;Januar;25.12580645
-27.38;153.12;Februar;24.83870968
-27.38;153.12;Maerz;23.61612903
-27.38;153.12;April;21.03548387
-27.38;153.12;Mai;18.11935484
-27.38;153.12;Juni;15.78064516
-27.38;153.12;Juli;14.96129032
-27.38;153.12;August;15.86451613
-27.38;153.12;September;18.42903226
-27.38;153.12;Oktober;20.56451613
-27.38;153.12;November;22.53870968
-27.38;153.12;Dezember;23.98387097
-27.296;-70.414;Januar;19.62857143
-27.296;-70.414;Februar;19.35833333
-27.296;-70.414;Maerz;18.33333333
-27.296;-70.414;April;15.59333333
-27.296;-70.414;Mai;13.52666667
-27.296;-70.414;Juni;11.94666667
-27.296;-70.414;Juli;11.34
-27.296;-70.414;August;12.33333333
-27.296;-70.414;September;13.53571429
-27.296;-70.414;Oktober;14.92142857
-27.296;-70.414;November;16.48571429
-27.296;-70.414;Dezember;18.17142857
-27.165;-109.422;Januar;23.24193548
-27.165;-109.422;Februar;23.76774194
-27.165;-109.422;Maerz;23.22258065
-27.165;-109.422;April;21.98
-27.165;-109.422;Mai;20.15666667
-27.165;-109.422;Juni;18.85483871
-27.165;-109.422;Juli;18.08064516
-27.165;-109.422;August;18.09354839
-27.165;-109.422;September;18.34193548
-27.165;-109.422;Oktober;19.07096774
-27.165;-109.422;November;20.39032258
-27.165;-109.422;Dezember;21.89666667
-27.134;-52.656;Januar;24.29166667
-27.134;-52.656;Februar;23.95454545
-27.134;-52.656;Maerz;22.86923077
-27.134;-52.656;April;20.32222222
-27.134;-52.656;Mai;17.22222222
-27.134;-52.656;Juni;15.15
-27.134;-52.656;Juli;15.425
-27.134;-52.656;August;17.6
-27.134;-52.656;September;19.63636364
-27.134;-52.656;Oktober;20.5
-27.134;-52.656;November;22.62
-27.134;-52.656;Dezember;23.91
-26.98;24.73;Januar;24.73333333
-26.98;24.73;Februar;23.8
-26.98;24.73;Maerz;21.4125
-26.98;24.73;April;18.14285714
-26.98;24.73;Mai;14.0875
-26.98;24.73;Juni;10.18
-26.98;24.73;Juli;10.07777778
-26.98;24.73;August;13.15
-26.98;24.73;September;18.1875
-26.98;24.73;Oktober;20.63333333
-26.98;24.73;November;22.33333333
-26.98;24.73;Dezember;23.88571429
-26.881;-58.318;Januar;27.15769231
-26.881;-58.318;Februar;26.39230769
-26.881;-58.318;Maerz;25.05
-26.881;-58.318;April;21.82916667
-26.881;-58.318;Mai;18.43333333
-26.881;-58.318;Juni;16.42413793
-26.881;-58.318;Juli;15.572
-26.881;-58.318;August;17.38275862
-26.881;-58.318;September;19.35
-26.881;-58.318;Oktober;22.38461538
-26.881;-58.318;November;24.216
-26.881;-58.318;Dezember;26.37037037
-26.88;-48.651;Januar;25.3
-26.88;-48.651;Februar;24.43333333
-26.88;-48.651;Maerz;24.1
-26.88;-48.651;April;21.9
-26.88;-48.651;Mai;19.56666667
-26.88;-48.651;Juni;18.4
-26.88;-48.651;Juli;16.1
-26.88;-48.651;August;16.975
-26.88;-48.651;September;19.2
-26.88;-48.651;Oktober;20.65
-26.88;-48.651;November;22.36666667
-26.88;-48.651;Dezember;23.775
-26.87;26.72;Februar;20.9
-26.87;26.72;Maerz;20.5
-26.87;26.72;April;18.9
-26.87;26.72;Mai;13.3
-26.87;26.72;Juni;11.1
-26.87;26.72;Juli;8.6
-26.87;26.72;August;13.7
-26.87;26.72;September;19.3
-26.87;26.72;Oktober;19.3
-26.87;26.72;November;22.3
-26.87;26.72;Dezember;20.3
-26.841;-65.105;Januar;25.29032258
-26.841;-65.105;Februar;24.17096774
-26.841;-65.105;Maerz;22.70645161
-26.841;-65.105;April;19.68709677
-26.841;-65.105;Mai;16.02258065
-26.841;-65.105;Juni;13.0483871
-26.841;-65.105;Juli;12.41290323
-26.841;-65.105;August;15.28064516
-26.841;-65.105;September;18.5483871
-26.841;-65.105;Oktober;21.81290323
-26.841;-65.105;November;23.73548387
-26.841;-65.105;Dezember;25.16774194
-26.756;-60.493;Januar;27.22068966
-26.756;-60.493;Februar;26.00645161
-26.756;-60.493;Maerz;24.39677419
-26.756;-60.493;April;21
-26.756;-60.493;Mai;17.41935484
-26.756;-60.493;Juni;15.18064516
-26.756;-60.493;Juli;14.35483871
-26.756;-60.493;August;17.00645161
-26.756;-60.493;September;19.65862069
-26.756;-60.493;Oktober;22.89677419
-26.756;-60.493;November;24.35925926
-26.756;-60.493;Dezember;26.36
-26.67;27.08;Januar;22.53
-26.67;27.08;Februar;21.82
-26.67;27.08;Maerz;20.54705882
-26.67;27.08;April;17.07619048
-26.67;27.08;Mai;13.13157895
-26.67;27.08;Juni;10.19411765
-26.67;27.08;Juli;10.18333333
-26.67;27.08;August;13.39
-26.67;27.08;September;18.0047619
-26.67;27.08;Oktober;20.3952381
-26.67;27.08;November;21.58235294
-26.67;27.08;Dezember;22.34117647
-26.6;153.09;Januar;25.11818182
-26.6;153.09;Februar;25.02608696
-26.6;153.09;Maerz;24.06666667
-26.6;153.09;April;21.63043478
-26.6;153.09;Mai;18.67916667
-26.6;153.09;Juni;16.625
-26.6;153.09;Juli;15.83333333
-26.6;153.09;August;16.65652174
-26.6;153.09;September;19.0875
-26.6;153.09;Oktober;21.04347826
-26.6;153.09;November;22.66086957
-26.6;153.09;Dezember;24.25217391
-26.53;31.31;Januar;24.84117647
-26.53;31.31;Februar;24.90555556
-26.53;31.31;Maerz;24.14375
-26.53;31.31;April;21.70714286
-26.53;31.31;Mai;20.22941176
-26.53;31.31;Juni;18.35
-26.53;31.31;Juli;18.16
-26.53;31.31;August;19.69375
-26.53;31.31;September;21.55
-26.53;31.31;Oktober;22.25454545
-26.53;31.31;November;23.42857143
-26.53;31.31;Dezember;23.99285714
-26.51;28.39;Februar;19.2
-26.51;28.39;Maerz;18.7
-26.51;28.39;April;17.4
-26.51;28.39;Mai;12.8
-26.51;28.39;Juni;10.3
-26.51;28.39;Juli;8.6
-26.51;28.39;August;13
-26.51;28.39;September;17.4
-26.51;28.39;Oktober;17
-26.51;28.39;November;19.6
-26.51;28.39;Dezember;18.3
-26.495;29.98;Februar;17.2
-26.495;29.98;Maerz;17.2
-26.495;29.98;April;15.7
-26.495;29.98;Mai;12.1
-26.495;29.98;Juni;9.3
-26.495;29.98;Juli;8.3
-26.495;29.98;August;12.4
-26.495;29.98;September;15.3
-26.495;29.98;Oktober;15.2
-26.495;29.98;November;17.8
-26.495;29.98;Dezember;17.2
-26.41;146.26;Januar;29.02258065
-26.41;146.26;Februar;27.85483871
-26.41;146.26;Maerz;25.78666667
-26.41;146.26;April;21.4516129
-26.41;146.26;Mai;16.42903226
-26.41;146.26;Juni;13.01612903
-26.41;146.26;Juli;12.43548387
-26.41;146.26;August;14.54193548
-26.41;146.26;September;19.06774194
-26.41;146.26;Oktober;22.92258065
-26.41;146.26;November;25.91333333
-26.41;146.26;Dezember;27.96129032
-26.25;28.4;Januar;19.9
-26.25;28.4;Februar;19.65714286
-26.25;28.4;Maerz;18.46428571
-26.25;28.4;April;15.9862069
-26.25;28.4;Mai;13.42
-26.25;28.4;Juni;10.62333333
-26.25;28.4;Juli;10.29333333
-26.25;28.4;August;13.08333333
-26.25;28.4;September;16.69032258
-26.25;28.4;Oktober;18.11666667
-26.25;28.4;November;18.68275862
-26.25;28.4;Dezember;19.52258065
-26.24;28.3;Januar;19.9
-26.24;28.15;Januar;19.9
-26.24;28.15;Februar;19.63928571
-26.24;28.3;Februar;19.65714286
-26.24;28.15;Maerz;18.45
-26.24;28.3;Maerz;18.46428571
-26.24;28.15;April;15.97931034
-26.24;28.3;April;15.9862069
-26.24;28.15;Mai;13.41666667
-26.24;28.3;Mai;13.42
-26.24;28.3;Juni;10.62333333
-26.24;28.15;Juni;10.63333333
-26.24;28.3;Juli;10.29333333
-26.24;28.15;Juli;10.29333333
-26.24;28.3;August;13.08333333
-26.24;28.15;August;13.09
-26.24;28.3;September;16.69032258
-26.24;28.15;September;16.70322581
-26.24;28.3;Oktober;18.11666667
-26.24;28.15;Oktober;18.12333333
-26.24;28.3;November;18.68275862
-26.24;28.15;November;18.6862069
-26.24;28.15;Dezember;19.51612903
-26.24;28.3;Dezember;19.52258065
-26.225;-48.797;Januar;24.06666667
-26.225;-48.797;Februar;22.96666667
-26.225;-48.797;Maerz;22.6
-26.225;-48.797;April;20.3
-26.225;-48.797;Mai;17.53333333
-26.225;-48.797;Juni;16.7
-26.225;-48.797;Juli;14.8
-26.225;-48.797;August;15.85
-26.225;-48.797;September;18.175
-26.225;-48.797;Oktober;19.6
-26.225;-48.797;November;20.53333333
-26.225;-48.797;Dezember;22.425
-26.212;-58.228;Januar;27.65806452
-26.212;-58.228;Februar;26.92258065
-26.212;-58.228;Maerz;25.59677419
-26.212;-58.228;April;22.77741935
-26.212;-58.228;Mai;19.01612903
-26.212;-58.228;Juni;17.3483871
-26.212;-58.228;Juli;16.48709677
-26.212;-58.228;August;18.43225806
-26.212;-58.228;September;20.48064516
-26.212;-58.228;Oktober;23.37741935
-26.212;-58.228;November;24.8
-26.212;-58.228;Dezember;26.90645161
-26.18;26.18;Januar;22.17142857
-26.18;26.18;Februar;21.62
-26.18;26.18;Maerz;19.71666667
-26.18;26.18;April;16.8
-26.18;26.18;Mai;13
-26.18;26.18;Juni;10.8
-26.18;26.18;Juli;10.22222222
-26.18;26.18;August;13.63333333
-26.18;26.18;September;18.48333333
-26.18;26.18;Oktober;20.47142857
-26.18;26.18;November;21.58333333
-26.18;26.18;Dezember;21.98571429
-26.14;28.25;Januar;19.9
-26.14;28.25;Februar;19.675
-26.14;28.25;Maerz;18.47142857
-26.14;28.25;April;15.99310345
-26.14;28.25;Mai;13.45666667
-26.14;28.25;Juni;10.66666667
-26.14;28.25;Juli;10.34
-26.14;28.25;August;13.10333333
-26.14;28.25;September;16.69677419
-26.14;28.25;Oktober;18.10333333
-26.14;28.25;November;18.65172414
-26.14;28.25;Dezember;19.52258065
-26.08;27.73;Januar;22.1
-26.08;27.73;Februar;19
-26.08;27.73;Maerz;18.4
-26.08;27.73;April;17.2
-26.08;27.73;Mai;13.1
-26.08;27.73;Juni;10.8
-26.08;27.73;Juli;9.1
-26.08;27.73;August;13.2
-26.08;27.73;September;17.6
-26.08;27.73;Oktober;17.4
-26.08;27.73;November;19.6
-26.08;27.73;Dezember;18.1
-25.986;28.14;Januar;21.14516129
-25.986;28.14;Februar;21.11935484
-25.986;28.14;Maerz;19.80967742
-25.986;28.14;April;17.18965517
-25.986;28.14;Mai;14.4516129
-25.986;28.14;Juni;11.78064516
-25.986;28.14;Juli;11.53870968
-25.986;28.14;August;14.09333333
-25.986;28.14;September;18.19032258
-25.986;28.14;Oktober;19.4
-25.986;28.14;November;20.07333333
-25.986;28.14;Dezember;20.83225806
-25.944;29.81;Februar;17.6
-25.944;29.81;Maerz;17.2
-25.944;29.81;April;15.4
-25.944;29.81;Mai;11.9
-25.944;29.81;Juni;9.1
-25.944;29.81;Juli;8.1
-25.944;29.81;August;12.2
-25.944;29.81;September;15.1
-25.944;29.81;Oktober;15.3
-25.944;29.81;November;17.7
-25.944;29.81;Dezember;17.5
-25.94;27.93;Januar;22.1
-25.94;27.93;Februar;21
-25.94;27.93;Maerz;19.6
-25.94;27.93;April;18.3
-25.94;27.93;Mai;14.2
-25.94;27.93;Juni;12.1
-25.94;27.93;Juli;10.2
-25.94;27.93;August;14.7
-25.94;27.93;September;19
-25.94;27.93;Oktober;18.8
-25.94;27.93;November;21.1
-25.94;27.93;Dezember;20.1
-25.92;32.57;Januar;26.675
-25.92;32.57;Februar;26.73913043
-25.92;32.57;Maerz;26.096
-25.92;32.57;April;23.99583333
-25.92;32.57;Mai;22.008
-25.92;32.57;Juni;20
-25.92;32.57;Juli;19.53846154
-25.92;32.57;August;20.44074074
-25.92;32.57;September;22.14230769
-25.92;32.57;Oktober;23.12962963
-25.92;32.57;November;24.33043478
-25.92;32.57;Dezember;25.93
-25.85;23.54;Januar;26.83333333
-25.85;23.54;Februar;25.5
-25.85;23.54;Maerz;25.13333333
-25.85;23.54;April;20.93333333
-25.85;23.54;Mai;16.86666667
-25.85;23.54;Juni;13.73333333
-25.85;23.54;Juli;12.93333333
-25.85;23.54;August;16.625
-25.85;23.54;September;20.975
-25.85;23.54;Oktober;24.125
-25.85;23.54;November;26.725
-25.85;23.54;Dezember;26.15
-25.83;28.22;Januar;21.78064516
-25.83;28.22;Februar;21.65483871
-25.83;28.22;Maerz;20.15666667
-25.83;28.22;April;17.66896552
-25.83;28.22;Mai;14.68064516
-25.83;28.22;Juni;12.06
-25.83;28.22;Juli;11.74666667
-25.83;28.22;August;14.63793103
-25.83;28.22;September;18.74516129
-25.83;28.22;Oktober;20.09310345
-25.83;28.22;November;20.60333333
-25.83;28.22;Dezember;21.28333333
-25.81;28.16;Januar;22.97741935
-25.81;28.16;Februar;22.96451613
-25.81;28.16;Maerz;21.52666667
-25.81;28.16;April;18.6137931
-25.81;28.16;Mai;15.33548387
-25.81;28.16;Juni;12.33666667
-25.81;28.16;Juli;12.04666667
-25.81;28.16;August;15.47586207
-25.81;28.16;September;19.6516129
-25.81;28.16;Oktober;21.25172414
-25.81;28.16;November;22.02
-25.81;28.16;Dezember;22.65333333
-25.8;25.55;Januar;23.90833333
-25.8;25.55;Februar;23.45
-25.8;25.55;Maerz;22
-25.8;25.55;April;18.87826087
-25.8;25.55;Mai;15.508
-25.8;25.55;Juni;12.604
-25.8;25.55;Juli;12.168
-25.8;25.55;August;15.276
-25.8;25.55;September;19.292
-25.8;25.55;Oktober;22.05416667
-25.8;25.55;November;23.168
-25.8;25.55;Dezember;23.64347826
-25.75;25.61;Januar;23.90833333
-25.75;25.61;Februar;23.45
-25.75;25.61;Maerz;22
-25.75;25.61;April;18.87826087
-25.75;25.61;Mai;15.508
-25.75;25.61;Juni;12.604
-25.75;25.61;Juli;12.168
-25.75;25.61;August;15.276
-25.75;25.61;September;19.292
-25.75;25.61;Oktober;22.05416667
-25.75;25.61;November;23.168
-25.75;25.61;Dezember;23.64347826
-25.738;-54.473;Januar;25.79354839
-25.738;-54.473;Februar;25.25483871
-25.738;-54.473;Maerz;24.35806452
-25.738;-54.473;April;21.66451613
-25.738;-54.473;Mai;17.96774194
-25.738;-54.473;Juni;16.54516129
-25.738;-54.473;Juli;16.02258065
-25.738;-54.473;August;18.12258065
-25.738;-54.473;September;20.09354839
-25.738;-54.473;Oktober;22.2483871
-25.738;-54.473;November;23.75483871
-25.738;-54.473;Dezember;25.28709677
-25.65;28.22;Januar;23.13076923
-25.65;28.22;Februar;23.08518519
-25.65;28.22;Maerz;21.59259259
-25.65;28.22;April;18.6
-25.65;28.22;Mai;15.24444444
-25.65;28.22;Juni;12.3
-25.65;28.22;Juli;11.9625
-25.65;28.22;August;15.47857143
-25.65;28.22;September;19.62592593
-25.65;28.22;Oktober;21.41851852
-25.65;28.22;November;22.15555556
-25.65;28.22;Dezember;22.66666667
-25.596;-54.487;Januar;26.2483871
-25.596;-54.487;Februar;25.84516129
-25.596;-54.487;Maerz;24.9
-25.596;-54.487;April;22.30967742
-25.596;-54.487;Mai;18.52258065
-25.596;-54.487;Juni;17.24516129
-25.596;-54.487;Juli;16.77419355
-25.596;-54.487;August;18.81290323
-25.596;-54.487;September;20.73548387
-25.596;-54.487;Oktober;22.93870968
-25.596;-54.487;November;24.23870968
-25.596;-54.487;Dezember;25.78709677
-25.528;-49.176;Januar;21.26774194
-25.528;-49.176;Februar;21.32
-25.528;-49.176;Maerz;20.26
-25.528;-49.176;April;18.50645161
-25.528;-49.176;Mai;15.47
-25.528;-49.176;Juni;14.37241379
-25.528;-49.176;Juli;13.97407407
-25.528;-49.176;August;14.89310345
-25.528;-49.176;September;16.17931034
-25.528;-49.176;Oktober;17.67037037
-25.528;-49.176;November;18.79
-25.528;-49.176;Dezember;20.45714286
-25.5;30.91;Januar;22.54
-25.5;30.91;Februar;22.53333333
-25.5;30.91;Maerz;21.65
-25.5;30.91;April;19.38333333
-25.5;30.91;Mai;16.95
-25.5;30.91;Juni;15.46
-25.5;30.91;Juli;14.33333333
-25.5;30.91;August;16.4
-25.5;30.91;September;18.95
-25.5;30.91;Oktober;19.925
-25.5;30.91;November;21.075
-25.5;30.91;Dezember;21.43333333
-25.407;-54.619;Januar;26.16129032
-25.407;-54.619;Februar;25.53548387
-25.407;-54.619;Maerz;24.64193548
-25.407;-54.619;April;21.99032258
-25.407;-54.619;Mai;18.31612903
-25.407;-54.619;Juni;17.18387097
-25.407;-54.619;Juli;16.67333333
-25.407;-54.619;August;18.77096774
-25.407;-54.619;September;20.62580645
-25.407;-54.619;Oktober;22.82258065
-25.407;-54.619;November;24.0483871
-25.407;-54.619;Dezember;25.47741935
-25.405;-49.232;Januar;21.43548387
-25.405;-49.232;Februar;21.41333333
-25.405;-49.232;Maerz;20.39333333
-25.405;-49.232;April;18.52903226
-25.405;-49.232;Mai;15.57666667
-25.405;-49.232;Juni;14.48965517
-25.405;-49.232;Juli;14.12962963
-25.405;-49.232;August;15.23793103
-25.405;-49.232;September;16.38275862
-25.405;-49.232;Oktober;17.80740741
-25.405;-49.232;November;18.95
-25.405;-49.232;Dezember;20.64285714
-25.24;-57.519;Januar;27.73548387
-25.24;-57.519;Februar;26.99354839
-25.24;-57.519;Maerz;26.00322581
-25.24;-57.519;April;23.2516129
-25.24;-57.519;Mai;19.43225806
-25.24;-57.519;Juni;18.15806452
-25.24;-57.519;Juli;17.50645161
-25.24;-57.519;August;19.55483871
-25.24;-57.519;September;21.66129032
-25.24;-57.519;Oktober;24.13548387
-25.24;-57.519;November;25.23666667
-25.24;-57.519;Dezember;26.97419355
-25.184;-50.144;Januar;23.4
-25.184;-50.144;Februar;22.56666667
-25.184;-50.144;Maerz;22.03333333
-25.184;-50.144;April;19.76666667
-25.184;-50.144;Mai;16.96666667
-25.184;-50.144;Juni;16.1
-25.184;-50.144;Juli;14.63333333
-25.184;-50.144;August;15.95
-25.184;-50.144;September;19.3
-25.184;-50.144;Oktober;19.9
-25.184;-50.144;November;21.26666667
-25.184;-50.144;Dezember;22.55
-25.04;46.96;Januar;26.75172414
-25.04;46.96;Februar;26.80344828
-25.04;46.96;Maerz;26.14285714
-25.04;46.96;April;24.75862069
-25.04;46.96;Mai;22.72258065
-25.04;46.96;Juni;21.19666667
-25.04;46.96;Juli;20.48965517
-25.04;46.96;August;21.16333333
-25.04;46.96;September;22.25357143
-25.04;46.96;Oktober;23.38518519
-25.04;46.96;November;24.65555556
-25.04;46.96;Dezember;26.15714286
-25;-53.501;Februar;22.1
-25;-53.501;Maerz;23
-25;-53.501;April;20.2
-25;-53.501;Mai;17.4
-25;-53.501;Juni;15.1
-25;-53.501;Juli;14.4
-25;-53.501;August;19.2
-25;-53.501;September;22.4
-25;-53.501;Oktober;20
-25;-53.501;November;22.8
-25;-53.501;Dezember;25.2
-24.96;31.59;Januar;25.91666667
-24.96;31.59;Februar;25.86
-24.96;31.59;Maerz;24.725
-24.96;31.59;April;21.92
-24.96;31.59;Mai;16.975
-24.96;31.59;Juni;15
-24.96;31.59;Juli;14.66
-24.96;31.59;August;17.81666667
-24.96;31.59;September;21.16
-24.96;31.59;Oktober;23.36666667
-24.96;31.59;November;24.54
-24.96;31.59;Dezember;25.91666667
-24.856;-65.486;Januar;21.6
-24.856;-65.486;Februar;20.66333333
-24.856;-65.486;Maerz;19.45483871
-24.856;-65.486;April;16.97096774
-24.856;-65.486;Mai;13.43548387
-24.856;-65.486;Juni;11.01290323
-24.856;-65.486;Juli;10.28387097
-24.856;-65.486;August;12.90645161
-24.856;-65.486;September;15.94193548
-24.856;-65.486;Oktober;19.34516129
-24.856;-65.486;November;20.58387097
-24.856;-65.486;Dezember;21.68709677
-24.721;-60.549;Januar;28.18333333
-24.721;-60.549;Februar;27.29615385
-24.721;-60.549;Maerz;26.15384615
-24.721;-60.549;April;23.13913043
-24.721;-60.549;Mai;19.23913043
-24.721;-60.549;Juni;17.81666667
-24.721;-60.549;Juli;16.99090909
-24.721;-60.549;August;19.63636364
-24.721;-60.549;September;22.42083333
-24.721;-60.549;Oktober;25.33076923
-24.721;-60.549;November;26.36
-24.721;-60.549;Dezember;27.88076923
-24.56;25.92;Januar;25
-24.56;25.92;Februar;26
-24.56;25.92;Maerz;23.8
-24.56;25.92;April;21.025
-24.56;25.92;Mai;18.33333333
-24.56;25.92;Juni;14.15
-24.56;25.92;Juli;13.55
-24.56;25.92;August;17
-24.56;25.92;September;20.95
-24.56;25.92;Oktober;24.45
-24.56;25.92;November;23.9
-24.56;25.92;Dezember;26.15
-24.393;-65.098;Januar;23.88064516
-24.393;-65.098;Februar;22.68
-24.393;-65.098;Maerz;21.31333333
-24.393;-65.098;April;18.61935484
-24.393;-65.098;Mai;15.19354839
-24.393;-65.098;Juni;12.68709677
-24.393;-65.098;Juli;12.19354839
-24.393;-65.098;August;15.21612903
-24.393;-65.098;September;18.52258065
-24.393;-65.098;Oktober;21.89354839
-24.393;-65.098;November;23.09032258
-24.393;-65.098;Dezember;23.9516129
-24.317;-50.651;Februar;21.2
-24.317;-50.651;Maerz;21.2
-24.317;-50.651;April;18.5
-24.317;-50.651;Mai;16.2
-24.317;-50.651;Juni;14.2
-24.317;-50.651;Juli;12.2
-24.317;-50.651;August;17.4
-24.317;-50.651;September;20.3
-24.317;-50.651;Oktober;18.3
-24.317;-50.651;November;21
-24.317;-50.651;Dezember;22.2
-23.94;31.16;Januar;23.23333333
-23.94;31.16;Februar;22.5
-23.94;31.16;Maerz;21.9
-23.94;31.16;April;19.53333333
-23.94;31.16;Mai;16.86666667
-23.94;31.16;Juni;14.5
-23.94;31.16;Juli;14.53333333
-23.94;31.16;August;17.625
-23.94;31.16;September;19.7
-23.94;31.16;Oktober;20.925
-23.94;31.16;November;23.15
-23.94;31.16;Dezember;23.725
-23.93;29.48;Januar;22.41111111
-23.93;29.48;Februar;22.23571429
-23.93;29.48;Maerz;21.01851852
-23.93;29.48;April;18.42222222
-23.93;29.48;Mai;15.49259259
-23.93;29.48;Juni;12.73703704
-23.93;29.48;Juli;12.34285714
-23.93;29.48;August;14.96551724
-23.93;29.48;September;18.42142857
-23.93;29.48;Oktober;20.14482759
-23.93;29.48;November;21.1
-23.93;29.48;Dezember;21.91785714
-23.925;-46.288;Januar;26.68
-23.925;-46.288;Februar;26.56666667
-23.925;-46.288;Maerz;25.47777778
-23.925;-46.288;April;24.1
-23.925;-46.288;Mai;22.2
-23.925;-46.288;Juni;20.5
-23.925;-46.288;Juli;19.925
-23.925;-46.288;August;19.3625
-23.925;-46.288;September;20.7
-23.925;-46.288;Oktober;22.3375
-23.925;-46.288;November;23.7
-23.925;-46.288;Dezember;24.98333333
-23.88;35.41;Januar;28.00769231
-23.88;35.41;Februar;28.05
-23.88;35.41;Maerz;27.18571429
-23.88;35.41;April;25.34
-23.88;35.41;Mai;23.74666667
-23.88;35.41;Juni;21.98571429
-23.88;35.41;Juli;21.33333333
-23.88;35.41;August;22.30666667
-23.88;35.41;September;23.65833333
-23.88;35.41;Oktober;24.68571429
-23.88;35.41;November;25.94615385
-23.88;35.41;Dezember;27.06153846
-23.85;29.46;Januar;22.41111111
-23.85;29.46;Februar;22.21785714
-23.85;29.46;Maerz;20.97037037
-23.85;29.46;April;18.41481481
-23.85;29.46;Mai;15.4962963
-23.85;29.46;Juni;12.74444444
-23.85;29.46;Juli;12.35
-23.85;29.46;August;14.96206897
-23.85;29.46;September;18.42142857
-23.85;29.46;Oktober;20.14137931
-23.85;29.46;November;21.075
-23.85;29.46;Dezember;21.90357143
-23.81;133.9;Januar;29.74193548
-23.81;133.9;Februar;28.54193548
-23.81;133.9;Maerz;25.80967742
-23.81;133.9;April;21.18387097
-23.81;133.9;Mai;15.76774194
-23.81;133.9;Juni;12.24516129
-23.81;133.9;Juli;12.34516129
-23.81;133.9;August;14.78709677
-23.81;133.9;September;20.21935484
-23.81;133.9;Oktober;23.62580645
-23.81;133.9;November;26.32903226
-23.81;133.9;Dezember;28.25483871
-23.73;27.69;Februar;23.7
-23.73;27.69;Maerz;23.7
-23.73;27.69;April;22.1
-23.73;27.69;Mai;18
-23.73;27.69;Juni;15.9
-23.73;27.69;Juli;14.5
-23.73;27.69;August;18.5
-23.73;27.69;September;22.8
-23.73;27.69;Oktober;23.8
-23.73;27.69;November;26.5
-23.73;27.69;Dezember;24.4
-23.627;-46.655;Januar;23.07741935
-23.627;-46.655;Februar;23.3
-23.627;-46.655;Maerz;22.50322581
-23.627;-46.655;April;20.99677419
-23.627;-46.655;Mai;18.46451613
-23.627;-46.655;Juni;17.67419355
-23.627;-46.655;Juli;17.18387097
-23.627;-46.655;August;18.04516129
-23.627;-46.655;September;18.9483871
-23.627;-46.655;Oktober;20.1516129
-23.627;-46.655;November;20.79677419
-23.627;-46.655;Dezember;22.32258065
-23.509;-46.638;Januar;23.06774194
-23.509;-46.638;Februar;23.33870968
-23.509;-46.638;Maerz;22.60645161
-23.509;-46.638;April;21.06774194
-23.509;-46.638;Mai;18.40645161
-23.509;-46.638;Juni;17.59677419
-23.509;-46.638;Juli;17.10967742
